SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL
1971594,100063,Revolving loans,,0.0,0.0,,,TUESDAY,15,Y,1,,,,XAP,Canceled,-468,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
2340827,100063,Consumer loans,12495.24,166410.0,188487.0,0.0,166410.0,MONDAY,18,Y,1,0.0,,,XAP,Approved,-1547,Cash through the bank,XAP,"Spouse, partner",New,Computers,POS,XNA,Country-wide,5,Consumer electronics,18.0,low_normal,POS household with interest,365243.0,-1516.0,-1006.0,-1336.0,-1331.0,0.0
1284590,100063,Consumer loans,12637.845,155668.5,137682.0,31135.5,155668.5,SUNDAY,15,Y,1,0.20086418765827,,,XAP,Approved,-456,Cash through the bank,XAP,"Spouse, partner",Repeater,Audio/Video,POS,XNA,Country-wide,2301,Consumer electronics,12.0,low_action,POS household without interest,365243.0,-425.0,-95.0,-335.0,-330.0,0.0
2339761,100063,Cash loans,24650.1,450000.0,512370.0,,450000.0,THURSDAY,19,Y,1,,,,XNA,Approved,-753,XNA,XAP,,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,36.0,middle,Cash X-Sell: middle,365243.0,-723.0,327.0,365243.0,365243.0,0.0
1528229,100063,Cash loans,22877.01,157500.0,192762.0,,157500.0,MONDAY,13,Y,1,,,,Buying a used car,Refused,-546,Cash through the bank,LIMIT,,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,12.0,high,Cash Street: high,,,,,,
1432951,100063,Cash loans,,0.0,0.0,,,TUESDAY,15,Y,1,,,,XNA,Canceled,-468,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1955764,100064,Consumer loans,2144.61,47607.48,47605.5,1.98,47607.48,THURSDAY,21,Y,1,4.5295403159335464e-05,,,XAP,Approved,-613,Cash through the bank,XAP,,New,Audio/Video,POS,XNA,Regional / Local,146,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-577.0,113.0,-37.0,-29.0,0.0
2590614,100065,Cash loans,,0.0,0.0,,,FRIDAY,14,Y,1,,,,XNA,Canceled,-594,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2774355,100065,Consumer loans,18150.705,117180.0,82026.0,35154.0,117180.0,SATURDAY,15,Y,1,0.3267272727272727,,,XAP,Approved,-1182,Cash through the bank,XAP,Unaccompanied,New,Auto Accessories,POS,XNA,Stone,156,Industry,5.0,middle,POS others without interest,365243.0,-1151.0,-1031.0,-1031.0,-1027.0,0.0
1084766,100066,Consumer loans,12382.65,92110.5,101839.5,0.0,92110.5,TUESDAY,13,Y,1,0.0,,,XAP,Approved,-450,Cash through the bank,XAP,Unaccompanied,Repeater,Computers,POS,XNA,Country-wide,10,Connectivity,12.0,high,POS mobile with interest,365243.0,-420.0,-90.0,-90.0,-88.0,1.0
1852787,100066,Revolving loans,2250.0,45000.0,45000.0,,45000.0,TUESDAY,13,Y,1,,,,XAP,Approved,-450,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,walk-in,Country-wide,10,Connectivity,0.0,XNA,Card Street,365243.0,365243.0,365243.0,365243.0,365243.0,0.0
2551852,100066,Consumer loans,10729.44,100152.0,110727.0,0.0,100152.0,SATURDAY,14,Y,1,0.0,,,XAP,Approved,-649,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,43,Connectivity,12.0,low_normal,POS mobile without interest,365243.0,-618.0,-288.0,-318.0,-312.0,0.0
2389193,100066,Cash loans,,0.0,0.0,,,TUESDAY,12,Y,1,,,,XNA,Canceled,-310,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2530269,100066,Cash loans,,0.0,0.0,,,TUESDAY,9,Y,1,,,,XNA,Canceled,-324,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2081566,100066,Cash loans,17244.765,450000.0,545040.0,,450000.0,TUESDAY,13,Y,1,,,,Other,Refused,-310,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,48.0,low_normal,Cash Street: low,,,,,,
1941379,100066,Cash loans,9400.05,297000.0,297000.0,,297000.0,WEDNESDAY,16,Y,1,,,,Payments on other loans,Approved,-309,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,walk-in,Contact center,-1,XNA,45.0,low_action,Cash Street: low,365243.0,-279.0,1041.0,365243.0,365243.0,0.0
1008517,100066,Consumer loans,7589.925,68791.5,76054.5,0.0,68791.5,MONDAY,15,Y,1,0.0,,,XAP,Approved,-829,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,15,Connectivity,12.0,middle,POS mobile without interest,365243.0,-798.0,-468.0,-468.0,-466.0,0.0
2827980,100066,Cash loans,,0.0,0.0,,,TUESDAY,13,Y,1,,,,XNA,Canceled,-310,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2840877,100067,Revolving loans,2250.0,45000.0,45000.0,,45000.0,THURSDAY,10,Y,1,,,,XAP,Refused,-572,XNA,HC,,Repeater,XNA,Cards,walk-in,Regional / Local,50,Consumer electronics,0.0,XNA,Card Street,,,,,,
2754687,100067,Cash loans,9222.3,90000.0,90000.0,,90000.0,WEDNESDAY,11,Y,1,,,,XNA,Approved,-1021,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),4,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-991.0,-661.0,-661.0,-653.0,0.0
1814267,100067,Cash loans,,0.0,0.0,,,WEDNESDAY,12,Y,1,,,,XNA,Canceled,-496,XNA,XAP,,Repeater,XNA,XNA,XNA,AP+ (Cash loan),4,XNA,,XNA,Cash,,,,,,
2833536,100067,Revolving loans,2250.0,0.0,45000.0,,,MONDAY,17,Y,1,,,,XAP,Approved,-2633,XNA,XAP,,Repeater,XNA,Cards,x-sell,Country-wide,15,Connectivity,0.0,XNA,Card X-Sell,-2628.0,-2565.0,365243.0,365243.0,365243.0,0.0
2359184,100067,Cash loans,16164.0,450000.0,450000.0,,450000.0,WEDNESDAY,12,Y,1,,,,XNA,Refused,-496,Cash through the bank,HC,Family,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),4,XNA,48.0,low_normal,Cash X-Sell: low,,,,,,
1141180,100067,Cash loans,14539.5,135000.0,135000.0,,135000.0,TUESDAY,12,Y,1,,,,XNA,Refused,-882,Cash through the bank,HC,Family,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,middle,Cash X-Sell: middle,,,,,,
1252480,100067,Cash loans,12375.0,450000.0,450000.0,,450000.0,FRIDAY,9,Y,1,,,,Other,Refused,-431,Cash through the bank,HC,Family,Repeater,XNA,Cash,walk-in,AP+ (Cash loan),4,XNA,60.0,low_normal,Cash Street: low,,,,,,
1690355,100067,Consumer loans,7893.225,68346.0,68346.0,0.0,68346.0,SUNDAY,11,Y,1,0.0,,,XAP,Approved,-128,Cash through the bank,XAP,Family,Repeater,Computers,POS,XNA,Country-wide,15,Connectivity,10.0,low_normal,POS mobile without interest,365243.0,-98.0,172.0,365243.0,365243.0,0.0
1971526,100067,Cash loans,16164.0,450000.0,450000.0,,450000.0,THURSDAY,13,Y,1,,,,XNA,Refused,-502,XNA,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,48.0,low_normal,Cash X-Sell: low,,,,,,
2339074,100067,Revolving loans,2250.0,45000.0,45000.0,,45000.0,WEDNESDAY,12,Y,1,,,,XAP,Refused,-587,XNA,HC,,Repeater,XNA,Cards,walk-in,Country-wide,15,Connectivity,0.0,XNA,Card Street,,,,,,
1178079,100067,Cash loans,,0.0,0.0,,,THURSDAY,11,Y,1,,,,XNA,Canceled,-502,XNA,XAP,,Repeater,XNA,XNA,XNA,AP+ (Cash loan),4,XNA,,XNA,Cash,,,,,,
2237320,100067,Cash loans,19066.5,450000.0,450000.0,,450000.0,MONDAY,11,Y,1,,,,XNA,Refused,-491,XNA,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,36.0,low_normal,Cash X-Sell: low,,,,,,
2381123,100067,Cash loans,8920.935,45000.0,46485.0,,45000.0,FRIDAY,10,Y,1,,,,XNA,Refused,-200,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),4,XNA,6.0,middle,Cash X-Sell: middle,,,,,,
2778996,100067,Consumer loans,,0.0,0.0,,,TUESDAY,9,Y,1,,,,XAP,Canceled,-455,XNA,XAP,,Repeater,XNA,XNA,XNA,Regional / Local,50,Consumer electronics,,XNA,POS household with interest,,,,,,
1950709,100067,Consumer loans,5166.72,63639.0,50908.5,12730.5,63639.0,THURSDAY,13,Y,1,0.2178643884753345,,,XAP,Approved,-593,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,15,Connectivity,12.0,middle,POS mobile with interest,365243.0,-562.0,-232.0,-472.0,-464.0,0.0
2655756,100067,Cash loans,19151.1,450000.0,533160.0,,450000.0,THURSDAY,9,Y,1,,,,XNA,Refused,-502,Cash through the bank,HC,Family,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),4,XNA,48.0,low_normal,Cash X-Sell: low,,,,,,
1742384,100067,Cash loans,19151.1,450000.0,533160.0,,450000.0,MONDAY,11,Y,1,,,,XNA,Refused,-491,XNA,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,48.0,low_normal,Cash X-Sell: low,,,,,,
1876755,100067,Consumer loans,4780.35,52339.5,47101.5,5238.0,52339.5,SATURDAY,12,Y,1,0.10899336412877812,,,XAP,Approved,-724,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,15,Connectivity,12.0,middle,POS mobile with interest,365243.0,-693.0,-363.0,-603.0,-597.0,0.0
1821761,100067,Consumer loans,4252.905,53910.0,31410.0,22500.0,53910.0,MONDAY,18,Y,1,0.4545454545454544,,,XAP,Approved,-2416,Cash through the bank,XAP,Other_B,Repeater,Mobile,POS,XNA,Country-wide,125,Connectivity,10.0,high,POS mobile with interest,365243.0,-2385.0,-2115.0,-2115.0,-2109.0,0.0
1109767,100067,Consumer loans,4262.085,51975.0,34821.0,17154.0,51975.0,MONDAY,12,Y,1,0.3594471467926012,,,XAP,Approved,-2815,XNA,XAP,Unaccompanied,New,Mobile,POS,XNA,Country-wide,15,Connectivity,10.0,middle,POS mobile with interest,365243.0,-2783.0,-2513.0,-2513.0,-2508.0,0.0
1803845,100067,Cash loans,4127.4,45000.0,45000.0,,45000.0,SUNDAY,10,Y,1,,,,Urgent needs,Refused,-681,Cash through the bank,HC,,Repeater,XNA,Cash,walk-in,Country-wide,15,Connectivity,18.0,high,Cash Street: high,,,,,,
1558608,100067,Cash loans,15253.2,360000.0,360000.0,,360000.0,THURSDAY,9,Y,1,,,,XNA,Refused,-502,Cash through the bank,HC,Family,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),4,XNA,36.0,low_normal,Cash X-Sell: low,,,,,,
2786342,100067,Cash loans,16294.5,450000.0,450000.0,,450000.0,THURSDAY,9,Y,1,,,,XNA,Refused,-502,Cash through the bank,HC,Family,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),4,XNA,48.0,low_normal,Cash X-Sell: low,,,,,,
2542713,100068,Consumer loans,7761.465,82152.0,81742.5,8217.0,82152.0,THURSDAY,13,Y,1,0.09947876544444996,,,XAP,Approved,-167,Cash through the bank,XAP,Unaccompanied,New,Computers,POS,XNA,Stone,206,Consumer electronics,12.0,low_normal,POS household with interest,365243.0,-131.0,199.0,365243.0,365243.0,0.0
2244872,100069,Consumer loans,11628.18,126945.675,126945.0,0.675,126945.675,SATURDAY,11,Y,1,5.7909524183188114e-06,,,XAP,Approved,-1556,Cash through the bank,XAP,Family,New,Construction Materials,POS,XNA,Stone,50,Consumer electronics,12.0,low_action,POS household without interest,365243.0,-1525.0,-1195.0,-1195.0,-1191.0,0.0
1030188,100069,Consumer loans,30174.435,353250.0,317925.0,35325.0,353250.0,FRIDAY,13,Y,1,0.1089090909090909,,,XAP,Approved,-1032,Cash through the bank,XAP,Other_A,Repeater,Clothing and Accessories,POS,XNA,Stone,53,Clothing,12.0,low_normal,POS industry with interest,365243.0,-1001.0,-671.0,-671.0,-666.0,0.0
2173424,100069,Consumer loans,9105.48,112770.0,90216.0,22554.0,112770.0,MONDAY,10,Y,1,0.2178181818181818,0.1891363481808909,0.8350951374207188,XAP,Approved,-112,XNA,XAP,,Repeater,Mobile,POS,XNA,Country-wide,30,Connectivity,12.0,middle,POS mobile with interest,,,,,,
1362017,100069,Consumer loans,13345.695,130860.0,130212.0,13086.0,130860.0,SUNDAY,14,Y,1,0.09945598428703564,,,XAP,Approved,-687,Cash through the bank,XAP,Other_A,Repeater,Mobile,POS,XNA,Country-wide,30,Connectivity,12.0,middle,POS mobile with interest,365243.0,-656.0,-326.0,-326.0,-323.0,0.0
1273431,100069,Cash loans,,0.0,0.0,,,MONDAY,16,Y,1,,,,XNA,Canceled,-210,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1330002,100069,Cash loans,26541.09,135000.0,139455.0,,135000.0,MONDAY,16,Y,1,,,,XNA,Approved,-210,Cash through the bank,XAP,"Spouse, partner",Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,6.0,middle,Cash X-Sell: middle,365243.0,-180.0,-30.0,-21.0,-15.0,1.0
2467922,100069,Consumer loans,17250.795,157315.5,166864.5,7875.0,157315.5,MONDAY,16,Y,1,0.04908215319999719,,,XAP,Approved,-1204,Cash through the bank,XAP,Family,Repeater,Computers,POS,XNA,Stone,50,Consumer electronics,12.0,middle,POS household with interest,365243.0,-1173.0,-843.0,-843.0,-834.0,0.0
2055750,100070,Consumer loans,13879.26,136341.0,136876.5,13635.0,136341.0,THURSDAY,18,Y,1,0.09866192646711076,,,XAP,Approved,-1377,Cash through the bank,XAP,Unaccompanied,New,Computers,POS,XNA,Country-wide,1215,Consumer electronics,14.0,high,POS household with interest,365243.0,-1337.0,-947.0,-947.0,-940.0,0.0
1006389,100070,Consumer loans,13249.935,163189.89,130554.0,32635.89,163189.89,WEDNESDAY,11,Y,1,0.2178042469977209,0.1607163096452454,0.715644820295983,XAP,Approved,-286,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,80,Connectivity,12.0,middle,POS mobile with interest,365243.0,-249.0,81.0,-189.0,-184.0,0.0
1642618,100071,Cash loans,60289.425,594000.0,617521.5,,594000.0,FRIDAY,9,Y,1,,,,XNA,Approved,-1053,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,low_normal,Cash X-Sell: low,365243.0,-1023.0,-693.0,-693.0,-686.0,1.0
2651825,100071,Consumer loans,10097.595,223893.0,223893.0,0.0,223893.0,THURSDAY,15,Y,1,0.0,,,XAP,Approved,-1572,Cash through the bank,XAP,Family,New,Consumer Electronics,POS,XNA,Country-wide,750,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-1541.0,-851.0,-1031.0,-1023.0,0.0
2635998,100072,Consumer loans,5511.78,31495.5,28345.5,3150.0,31495.5,FRIDAY,18,Y,1,0.10892465157360136,,,XAP,Approved,-683,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,900,Consumer electronics,6.0,high,POS household with interest,365243.0,-652.0,-502.0,-592.0,-590.0,0.0
1475898,100072,Cash loans,76091.76,1467000.0,1467000.0,,1467000.0,THURSDAY,11,Y,1,,,,XNA,Canceled,-124,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,low_normal,Cash X-Sell: low,,,,,,
2285552,100072,Cash loans,,0.0,0.0,,,TUESDAY,12,Y,1,,,,XNA,Canceled,-168,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1167865,100072,Cash loans,,0.0,0.0,,,THURSDAY,10,Y,1,,,,XNA,Canceled,-124,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2712661,100072,Cash loans,14111.1,270000.0,270000.0,,270000.0,THURSDAY,12,Y,1,,,,XNA,Approved,-124,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,low_normal,Cash X-Sell: low,365243.0,-94.0,596.0,365243.0,365243.0,0.0
1476081,100072,Cash loans,,0.0,0.0,,,THURSDAY,10,Y,1,,,,XNA,Canceled,-124,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2208979,100072,Consumer loans,28773.045,191614.5,159862.5,38326.5,191614.5,WEDNESDAY,13,Y,1,0.2106123080860832,,,XAP,Refused,-755,Cash through the bank,LIMIT,,Repeater,Audio/Video,POS,XNA,Country-wide,2222,Consumer electronics,6.0,low_normal,POS household with interest,,,,,,
1775758,100072,Consumer loans,30586.77,191169.0,172048.5,19120.5,191169.0,TUESDAY,16,Y,1,0.10892960013010852,,,XAP,Refused,-756,Cash through the bank,LIMIT,,Repeater,Audio/Video,POS,XNA,Country-wide,900,Consumer electronics,6.0,low_normal,POS household with interest,,,,,,
2183324,100072,Cash loans,,0.0,0.0,,,THURSDAY,12,Y,1,,,,XNA,Canceled,-124,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1389495,100072,Consumer loans,17451.135,96466.5,101560.5,0.0,96466.5,SUNDAY,12,Y,1,0.0,,,XAP,Approved,-877,XNA,XAP,Unaccompanied,New,Photo / Cinema Equipment,POS,XNA,Country-wide,900,Consumer electronics,6.0,low_action,POS household without interest,365243.0,-846.0,-696.0,-726.0,-723.0,0.0
1571577,100073,Cash loans,,0.0,0.0,,,MONDAY,9,Y,1,,,,XNA,Canceled,-73,XNA,XAP,,XNA,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2131875,100073,Cash loans,39445.515,337500.0,356211.0,,337500.0,FRIDAY,13,Y,1,,,,XNA,Refused,-1546,Cash through the bank,LIMIT,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,high,Cash X-Sell: high,,,,,,
1290992,100073,Cash loans,,0.0,0.0,,,THURSDAY,11,Y,1,,,,XNA,Canceled,-7,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2809938,100073,Consumer loans,44995.5,450000.0,405000.0,45000.0,450000.0,THURSDAY,17,Y,1,0.1089090909090909,,,XAP,Refused,-2709,Cash through the bank,VERIF,,New,XNA,POS,XNA,Stone,40,Industry,10.0,low_normal,POS industry with interest,,,,,,
1298935,100073,Consumer loans,35996.4,360000.0,324000.0,36000.0,360000.0,SATURDAY,11,Y,1,0.1089090909090909,,,XAP,Approved,-2707,XNA,XAP,,New,Other,POS,XNA,Stone,40,Industry,10.0,low_normal,POS industry with interest,365243.0,-2667.0,-2397.0,-2397.0,-2391.0,0.0
1361907,100073,Cash loans,19196.73,270000.0,306531.0,,270000.0,MONDAY,17,Y,1,,,,XNA,Approved,-787,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,30.0,high,Cash X-Sell: high,365243.0,-757.0,113.0,365243.0,365243.0,1.0
1961187,100073,Cash loans,29522.34,328500.0,355819.5,,328500.0,FRIDAY,13,Y,1,,,,XNA,Refused,-1546,Cash through the bank,LIMIT,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,high,Cash X-Sell: high,,,,,,
1108226,100073,Consumer loans,20143.98,187632.0,181314.0,18765.0,187632.0,SATURDAY,12,Y,1,0.1021436078203655,,,XAP,Approved,-2385,Cash through the bank,XAP,Family,Repeater,Consumer Electronics,POS,XNA,Country-wide,3446,Consumer electronics,10.0,low_normal,POS household without interest,365243.0,-2354.0,-2084.0,-2084.0,-2076.0,1.0
2570592,100073,Cash loans,55973.295,1035000.0,1110141.0,,1035000.0,MONDAY,11,Y,1,,,,XNA,Approved,-906,Cash through the bank,XAP,Unaccompanied,Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,30.0,middle,Cash X-Sell: middle,365243.0,-876.0,-6.0,-6.0,-4.0,1.0
1260276,100074,Consumer loans,3995.595,39960.0,35964.0,3996.0,39960.0,WEDNESDAY,10,Y,1,0.1089090909090909,,,XAP,Approved,-2715,Cash through the bank,XAP,,New,Audio/Video,POS,XNA,Regional / Local,270,Consumer electronics,10.0,low_normal,POS household without interest,365243.0,-2682.0,-2412.0,-2412.0,-2410.0,0.0
1473736,100074,Consumer loans,8499.645,85005.0,76504.5,8500.5,85005.0,THURSDAY,9,Y,1,0.1089090909090909,,,XAP,Approved,-1671,Cash through the bank,XAP,,Refreshed,Consumer Electronics,POS,XNA,Regional / Local,170,Consumer electronics,10.0,low_normal,POS household with interest,365243.0,-1636.0,-1366.0,-1366.0,-1359.0,0.0
1094687,100075,Cash loans,,0.0,0.0,,,TUESDAY,17,Y,1,,,,XNA,Refused,-356,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1451119,100075,Consumer loans,12630.15,57555.0,67653.0,0.0,57555.0,WEDNESDAY,11,Y,1,0.0,,,XAP,Approved,-782,Cash through the bank,XAP,Unaccompanied,New,Furniture,POS,XNA,Stone,141,Consumer electronics,6.0,middle,POS household with interest,365243.0,-749.0,-599.0,-599.0,-596.0,0.0
2338925,100075,Cash loans,40575.24,180000.0,208516.5,,180000.0,TUESDAY,17,Y,1,,,,XNA,Refused,-356,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,6.0,high,Cash Street: high,,,,,,
1596605,100075,Revolving loans,11250.0,225000.0,225000.0,,225000.0,MONDAY,15,Y,1,,,,XAP,Approved,-280,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,-280.0,-239.0,365243.0,365243.0,365243.0,0.0
2717228,100075,Cash loans,20287.17,90000.0,104256.0,,90000.0,FRIDAY,12,Y,1,,,,XNA,Approved,-598,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,6.0,high,Cash X-Sell: high,365243.0,-568.0,-418.0,-478.0,-463.0,1.0
1546933,100075,Revolving loans,,0.0,0.0,,,MONDAY,15,Y,1,,,,XAP,Canceled,-280,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
2574248,100075,Cash loans,25359.84,112500.0,130324.5,,112500.0,TUESDAY,9,Y,1,,,,XNA,Approved,-419,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,6.0,high,Cash X-Sell: high,365243.0,-389.0,-239.0,-299.0,-295.0,1.0
2333792,100077,Consumer loans,15101.28,58896.0,53005.5,5890.5,58896.0,TUESDAY,11,Y,1,0.10892573349633247,,,XAP,Approved,-2472,Cash through the bank,XAP,Unaccompanied,Refreshed,Mobile,POS,XNA,Country-wide,-1,Consumer electronics,4.0,high,POS household with interest,365243.0,-2441.0,-2351.0,-2351.0,-2348.0,0.0
2740710,100077,Cash loans,,0.0,0.0,,,TUESDAY,14,Y,1,,,,XNA,Canceled,-176,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1243642,100077,Cash loans,,0.0,0.0,,,TUESDAY,9,Y,1,,,,XNA,Canceled,-176,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2368283,100077,Cash loans,,0.0,0.0,,,TUESDAY,9,Y,1,,,,XNA,Canceled,-294,XNA,XAP,,Refreshed,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1095473,100077,Cash loans,,0.0,0.0,,,MONDAY,11,Y,1,,,,XNA,Refused,-268,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1525630,100077,Revolving loans,,0.0,0.0,,,WEDNESDAY,14,Y,1,,,,XAP,Canceled,-217,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
2670402,100077,Cash loans,,0.0,0.0,,,WEDNESDAY,14,Y,1,,,,XNA,Refused,-217,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1351966,100077,Cash loans,,0.0,0.0,,,MONDAY,11,Y,1,,,,XNA,Refused,-268,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1677581,100077,Cash loans,,0.0,0.0,,,WEDNESDAY,15,Y,1,,,,XNA,Refused,-217,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1014463,100077,Cash loans,,0.0,0.0,,,MONDAY,12,Y,1,,,,XNA,Refused,-233,XNA,HC,,Repeater,XNA,XNA,XNA,Contact center,0,XNA,,XNA,Cash,,,,,,
2122244,100077,Consumer loans,,0.0,0.0,,,WEDNESDAY,11,Y,1,,,,XAP,Canceled,-364,XNA,XAP,,Refreshed,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,POS other with interest,,,,,,
2344234,100077,Revolving loans,,0.0,0.0,,,MONDAY,11,Y,1,,,,XAP,Canceled,-268,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
2013093,100077,Cash loans,,0.0,0.0,,,TUESDAY,14,Y,1,,,,XNA,Canceled,-176,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1684441,100077,Cash loans,48913.245,247500.0,254196.0,,247500.0,TUESDAY,9,Y,1,,,,XNA,Approved,-295,Cash through the bank,XAP,,Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,6.0,middle,Cash X-Sell: middle,365243.0,-265.0,-115.0,-145.0,-143.0,1.0
