SK_ID_PREV,SK_ID_CURR,NUM_INSTALMENT_VERSION,NUM_INSTALMENT_NUMBER,DAYS_INSTALMENT,DAYS_ENTRY_PAYMENT,AMT_INSTALMENT,AMT_PAYMENT
1677977,100078,1.0,21,-652.0,-662.0,19548.81,19548.81
1025031,100078,1.0,29,-724.0,-722.0,11508.3,11508.3
1025031,100078,1.0,12,-1234.0,-1247.0,11508.3,11508.3
1025031,100078,1.0,1,-1564.0,-1572.0,11508.3,11508.3
1025031,100078,1.0,21,-964.0,-964.0,11508.3,11508.3
2378725,100078,1.0,9,-646.0,-650.0,24345.855,24345.855
2378725,100078,1.0,8,-676.0,-676.0,24345.855,24345.855
1677977,100078,1.0,17,-772.0,-790.0,19548.81,19548.81
2378725,100078,1.0,24,-196.0,-196.0,24345.855,24345.855
2378725,100078,1.0,15,-466.0,-466.0,24345.855,24345.855
1677978,100078,1.0,17,-2302.0,-2299.0,9441.54,9441.54
1677977,100078,2.0,38,-142.0,-144.0,91124.55,91124.55
1677977,100078,1.0,19,-712.0,-714.0,19548.81,19548.81
2378725,100078,1.0,16,-436.0,-441.0,24345.855,24345.855
1677977,100078,1.0,34,-262.0,-260.0,19548.81,19548.81
1677978,100078,1.0,14,-2392.0,-2392.0,9441.54,9441.54
1677977,100078,1.0,27,-472.0,-469.0,19548.81,19548.81
1025031,100078,1.0,32,-634.0,-635.0,11508.3,11508.3
2378725,100078,1.0,10,-616.0,-616.0,24345.855,24345.855
1025031,100078,1.0,22,-934.0,-932.0,11508.3,11508.3
2378725,100078,1.0,21,-286.0,-286.0,24345.855,24345.855
1677977,100078,1.0,5,-1132.0,-1133.0,19548.81,19548.81
1025031,100078,1.0,25,-844.0,-846.0,11508.3,11508.3
2378725,100078,1.0,4,-796.0,-796.0,24345.855,24345.855
1345069,100079,3.0,3,-571.0,-573.0,3103.65,3103.65
1345069,100079,4.0,4,-541.0,-555.0,8820.765,8820.765
1345069,100079,1.0,1,-631.0,-652.0,10426.86,10426.86
1345069,100079,1.0,2,-601.0,-607.0,10426.86,36004.14
1345069,100079,2.0,2,-601.0,-607.0,25577.28,36004.14
2203713,100080,1.0,7,-796.0,-797.0,19668.69,19668.69
2203713,100080,2.0,27,-196.0,-198.0,19538.19,19538.19
2408142,100080,1.0,5,-239.0,-240.0,31778.73,31778.73
1028761,100080,1.0,2,-1294.0,-1300.0,6084.495,6084.495
1683048,100080,1.0,1,-1682.0,-1686.0,8669.385,8669.385
2203713,100080,2.0,23,-316.0,-318.0,19538.19,19538.19
2203713,100080,1.0,4,-886.0,-888.0,19668.69,19668.69
1683048,100080,1.0,8,-1472.0,-1472.0,8669.385,8669.385
2203713,100080,2.0,21,-376.0,-376.0,19538.19,19538.19
2203713,100080,1.0,5,-856.0,-857.0,19668.69,19668.69
2203713,100080,2.0,31,-76.0,-76.0,19538.19,19538.19
2203713,100080,1.0,10,-706.0,-709.0,19668.69,19668.69
2203713,100080,2.0,17,-496.0,-497.0,19538.19,19538.19
2203713,100080,1.0,3,-916.0,-919.0,19668.69,19668.69
2408142,100080,1.0,12,-29.0,-29.0,31778.73,31778.73
2408142,100080,1.0,10,-89.0,-90.0,31778.73,31778.73
2203713,100080,2.0,30,-106.0,-106.0,19538.19,19538.19
2203713,100080,1.0,11,-676.0,-677.0,19668.69,19668.69
1683048,100080,1.0,11,-1382.0,-1382.0,8669.385,8669.385
1028761,100080,1.0,4,-1234.0,-1234.0,6084.495,6084.495
2408142,100080,1.0,3,-299.0,-299.0,31778.73,31778.73
2203713,100080,1.0,6,-826.0,-828.0,19668.69,19668.69
2408142,100080,1.0,11,-59.0,-61.0,31778.73,31778.73
2203713,100080,2.0,26,-226.0,-226.0,19538.19,19538.19
2203713,100080,1.0,9,-736.0,-737.0,19668.69,19668.69
2203713,100080,2.0,28,-166.0,-166.0,19538.19,19538.19
2203713,100080,2.0,16,-526.0,-527.0,19538.19,19538.19
1028761,100080,1.0,3,-1264.0,-1264.0,6084.495,6084.495
2408142,100080,1.0,6,-209.0,-209.0,31778.73,31778.73
2203713,100080,2.0,20,-406.0,-406.0,19538.19,19538.19
2203713,100080,1.0,2,-946.0,-950.0,19668.69,19668.69
2408142,100080,1.0,9,-119.0,-119.0,31778.73,31778.73
1683048,100080,1.0,12,-1352.0,-1360.0,8674.245,8674.245
1028761,100080,1.0,5,-1204.0,-1205.0,6084.495,6084.495
2203713,100080,2.0,25,-256.0,-261.0,19538.19,19538.19
2203713,100080,2.0,33,-16.0,-29.0,19538.19,19538.19
2203713,100080,2.0,29,-136.0,-139.0,19538.19,19538.19
2203713,100080,2.0,15,-556.0,-557.0,19538.19,19538.19
2408142,100080,1.0,4,-269.0,-271.0,31778.73,31778.73
1683048,100080,1.0,2,-1652.0,-1648.0,8669.385,8669.385
2408142,100080,1.0,2,-329.0,-331.0,31778.73,31778.73
2408142,100080,1.0,1,-359.0,-360.0,31778.73,31778.73
2408142,100080,1.0,7,-179.0,-182.0,31778.73,31778.73
2203713,100080,2.0,14,-586.0,-587.0,19538.19,19538.19
1683048,100080,1.0,7,-1502.0,-1501.0,8669.385,8669.385
2203713,100080,1.0,12,-646.0,-648.0,19668.69,19668.69
1683048,100080,1.0,6,-1532.0,-1531.0,8669.385,8669.385
2203713,100080,1.0,13,-616.0,-619.0,19668.69,19668.69
2203713,100080,2.0,22,-346.0,-349.0,19538.19,19538.19
1683048,100080,1.0,9,-1442.0,-1439.0,8669.385,8669.385
2203713,100080,2.0,19,-436.0,-436.0,19538.19,19538.19
2203713,100080,1.0,8,-766.0,-766.0,19668.69,19668.69
2408142,100080,1.0,8,-149.0,-150.0,31778.73,31778.73
1683048,100080,1.0,4,-1592.0,-1591.0,8669.385,8669.385
2203713,100080,2.0,18,-466.0,-468.0,19538.19,19538.19
2203713,100080,1.0,1,-976.0,-977.0,19668.69,19668.69
2203713,100080,2.0,32,-46.0,-61.0,19538.19,19538.19
2203713,100080,2.0,24,-286.0,-286.0,19538.19,19538.19
1683048,100080,1.0,10,-1412.0,-1410.0,8669.385,8669.385
1028761,100080,1.0,6,-1174.0,-1174.0,6092.46,6092.46
1683048,100080,1.0,5,-1562.0,-1563.0,8669.385,8669.385
1683048,100080,1.0,3,-1622.0,-1623.0,8669.385,8669.385
1028761,100080,1.0,1,-1324.0,-1335.0,6084.495,6084.495
2087567,100081,1.0,4,-2394.0,-2396.0,6075.63,6075.63
2087567,100081,1.0,2,-2454.0,-2469.0,6075.63,6075.63
2087567,100081,1.0,8,-2274.0,-2291.0,6075.63,6075.63
2087567,100081,1.0,7,-2304.0,-2318.0,6075.63,6075.63
2087567,100081,1.0,5,-2364.0,-2370.0,6075.63,6075.63
2087567,100081,1.0,9,-2244.0,-2249.0,6075.63,6075.63
2087567,100081,1.0,3,-2424.0,-2437.0,6075.63,6075.63
2087567,100081,1.0,6,-2334.0,-2355.0,6075.63,6075.63
2087567,100081,1.0,1,-2484.0,-2495.0,6075.63,6075.63
2087567,100081,1.0,10,-2214.0,-2213.0,6053.445,6053.445
2628319,100082,0.0,77,-774.0,-774.0,69.39,69.39
2628319,100082,0.0,28,-2192.0,-2192.0,29250.0,29250.0
2628319,100082,0.0,6,-2591.0,-2591.0,15750.0,15750.0
2628319,100082,0.0,45,-1839.0,-1839.0,91.89,91.89
1227327,100082,1.0,2,-636.0,-664.0,11890.215,11890.215
2628319,100082,0.0,58,-1352.0,-1352.0,69.39,69.39
2628319,100082,0.0,1,-2633.0,-2658.0,6750.0,6750.0
2628319,100082,0.0,62,-1232.0,-1232.0,69.39,69.39
2628319,100082,0.0,7,-2541.0,-2560.0,6750.0,6750.0
1210487,100082,2.0,9,-2601.0,-2601.0,16074.81,16074.81
1227327,100082,1.0,3,-606.0,-622.0,11890.215,11890.215
2628319,100082,0.0,76,-805.0,-805.0,69.39,69.39
2628319,100082,0.0,75,-835.0,-835.0,69.39,69.39
2628319,100082,0.0,19,-2358.0,-2383.0,6750.0,6750.0
2628319,100082,0.0,68,-1048.0,-1048.0,69.39,69.39
2628319,100082,0.0,38,-1902.0,-1915.0,6750.0,6750.0
2628319,100082,0.0,69,-1018.0,-1018.0,69.39,69.39
2628319,100082,0.0,9,-2510.0,-2529.0,6750.0,6750.0
1210487,100082,1.0,4,-2751.0,-2781.0,8154.675,8154.675
2628319,100082,0.0,36,-1980.0,-1980.0,3.69,3.69
2628319,100082,0.0,22,-2305.0,-2305.0,22500.0,22500.0
2628319,100082,0.0,57,-1383.0,-1383.0,69.39,69.39
2628319,100082,0.0,100,-75.0,-75.0,69.39,69.39
2628319,100082,0.0,46,-1779.0,-1809.0,67.5,67.5
2628319,100082,0.0,50,-1687.0,-1518.0,67.5,67.5
2628319,100082,0.0,96,-197.0,-197.0,69.39,69.39
2628319,100082,0.0,52,-1518.0,-1518.0,69.39,69.39
2628319,100082,0.0,27,-2175.0,-2192.0,6750.0,6750.0
2628319,100082,0.0,35,-1993.0,-1980.0,1575.0,1571.31
1210487,100082,1.0,7,-2661.0,-2661.0,8154.675,8154.675
2628319,100082,0.0,11,-2480.0,-2496.0,6750.0,6750.0
2628319,100082,0.0,51,-1659.0,-1518.0,67.5,67.5
2628319,100082,0.0,73,-896.0,-896.0,69.39,69.39
2628319,100082,0.0,39,-1915.0,-1915.0,29160.0,29160.0
2628319,100082,0.0,4,-2615.0,-2615.0,6750.0,6750.0
2628319,100082,0.0,81,-652.0,-652.0,69.39,69.39
2628319,100082,0.0,79,-713.0,-713.0,69.39,69.39
2628319,100082,0.0,88,-440.0,-440.0,69.39,69.39
2628319,100082,0.0,10,-2529.0,-2529.0,15750.0,15750.0
2628319,100082,0.0,59,-1321.0,-1321.0,69.39,69.39
2628319,100082,0.0,99,-105.0,-105.0,69.39,69.39
1848995,100082,1.0,1,-1902.0,-1915.0,8412.66,8412.66
2628319,100082,0.0,33,-2052.0,-2082.0,656.19,353.88
2628319,100082,0.0,20,-2328.0,-2341.0,6750.0,6750.0
2628319,100082,0.0,80,-682.0,-682.0,69.39,69.39
2628319,100082,0.0,95,-225.0,-225.0,69.39,69.39
2628319,100082,0.0,71,-956.0,-956.0,69.39,69.39
2628319,100082,0.0,91,-348.0,-348.0,69.39,69.39
2628319,100082,0.0,26,-2210.0,-2210.0,15750.0,15750.0
2628319,100082,0.0,53,-1505.0,-1505.0,69.39,69.39
2628319,100082,0.0,2,-2658.0,-2658.0,6750.0,6750.0
2628319,100082,0.0,47,-1809.0,-1809.0,24.39,24.39
2628319,100082,0.0,48,-1749.0,-1518.0,67.5,43.11
2628319,100082,0.0,15,-2418.0,-2431.0,6750.0,6750.0
1848995,100082,1.0,3,-1842.0,-1854.0,8412.66,8412.66
1848995,100082,1.0,2,-1872.0,-1885.0,8412.66,8412.66
2628319,100082,0.0,14,-2466.0,-2466.0,15750.0,15750.0
2628319,100082,0.0,30,-2114.0,-2136.0,6750.0,6750.0
2628319,100082,0.0,60,-1293.0,-1293.0,69.39,69.39
2628319,100082,0.0,33,-2052.0,-2028.0,656.19,302.31
2628319,100082,0.0,29,-2144.0,-2161.0,6750.0,6750.0
2628319,100082,0.0,24,-2236.0,-2262.0,6750.0,6750.0
2628319,100082,0.0,97,-166.0,-166.0,69.39,69.39
2628319,100082,0.0,31,-2083.0,-2101.0,6750.0,6750.0
1210487,100082,1.0,5,-2721.0,-2721.0,8154.675,8154.675
2628319,100082,0.0,48,-1749.0,-1778.0,67.5,24.39
2628319,100082,0.0,72,-927.0,-927.0,69.39,69.39
2628319,100082,0.0,94,-256.0,-256.0,69.39,69.39
2628319,100082,0.0,93,-287.0,-287.0,69.39,69.39
2628319,100082,0.0,54,-1474.0,-1474.0,69.39,69.39
2628319,100082,0.0,8,-2560.0,-2560.0,6750.0,6750.0
2628319,100082,0.0,42,-1840.0,-1870.0,67.5,67.5
2628319,100082,0.0,23,-2267.0,-2281.0,6750.0,6750.0
2628319,100082,0.0,41,-1901.0,-1901.0,226.89,226.89
2628319,100082,0.0,17,-2389.0,-2412.0,6750.0,6750.0
2628319,100082,0.0,84,-562.0,-562.0,69.39,69.39
2628319,100082,0.0,83,-590.0,-590.0,69.39,69.39
1210487,100082,1.0,6,-2691.0,-2691.0,8154.675,8154.675
2628319,100082,0.0,82,-621.0,-621.0,69.39,69.39
2628319,100082,0.0,78,-743.0,-743.0,69.39,69.39
1848995,100082,2.0,4,-1812.0,-1823.0,59924.745,59924.745
1227327,100082,2.0,4,-576.0,-600.0,200174.985,200174.985
2628319,100082,0.0,65,-1140.0,-1140.0,69.39,69.39
2628319,100082,0.0,12,-2496.0,-2496.0,20250.0,20250.0
2628319,100082,0.0,86,-501.0,-501.0,69.39,69.39
2628319,100082,0.0,34,-2028.0,-2028.0,3.69,3.69
2628319,100082,0.0,74,-866.0,-866.0,69.39,69.39
2628319,100082,0.0,21,-2297.0,-2323.0,6750.0,6750.0
2628319,100082,0.0,55,-1444.0,-1444.0,69.39,69.39
2628319,100082,0.0,5,-2571.0,-2591.0,6750.0,6750.0
2628319,100082,0.0,64,-1171.0,-1171.0,69.39,69.39
2628319,100082,0.0,56,-1413.0,-1413.0,69.39,69.39
2628319,100082,0.0,18,-2412.0,-2412.0,15750.0,15750.0
2628319,100082,0.0,37,-1962.0,-1962.0,3.69,3.69
1210487,100082,1.0,8,-2631.0,-2631.0,8154.675,8154.675
1210487,100082,1.0,2,-2811.0,-2845.0,8154.675,8154.675
2628319,100082,0.0,63,-1201.0,-1201.0,69.39,69.39
2628319,100082,0.0,90,-378.0,-378.0,69.39,69.39
2628319,100082,0.0,67,-1079.0,-1079.0,69.39,69.39
2628319,100082,0.0,49,-1718.0,-1518.0,67.5,67.5
2628319,100082,0.0,32,-2101.0,-2101.0,26910.0,26910.0
2628319,100082,0.0,101,-44.0,-44.0,69.39,69.39
2628319,100082,0.0,43,-1870.0,-1870.0,159.39,159.39
2628319,100082,0.0,98,-136.0,-136.0,69.39,69.39
2628319,100082,0.0,66,-1109.0,-1109.0,69.39,69.39
2628319,100082,0.0,70,-987.0,-987.0,69.39,69.39
2628319,100082,0.0,40,-1871.0,-1901.0,278.73,278.73
2628319,100082,0.0,92,-317.0,-317.0,69.39,69.39
2628319,100082,0.0,85,-531.0,-531.0,69.39,69.39
2628319,100082,0.0,25,-2205.0,-2210.0,6750.0,6750.0
1210487,100082,1.0,3,-2781.0,-2827.0,8154.675,8154.675
2628319,100082,0.0,89,-409.0,-409.0,69.39,69.39
2628319,100082,0.0,13,-2449.0,-2466.0,6750.0,6750.0
2628319,100082,0.0,3,-2602.0,-2615.0,6750.0,6750.0
1227327,100082,1.0,1,-666.0,-685.0,11890.215,11890.215
2628319,100082,0.0,44,-1810.0,-1839.0,67.5,67.5
2628319,100082,0.0,87,-470.0,-470.0,69.39,69.39
1210487,100082,1.0,1,-2841.0,-2855.0,8154.675,8154.675
2628319,100082,0.0,16,-2431.0,-2431.0,15750.0,15750.0
2628319,100082,0.0,35,-1993.0,-2023.0,1575.0,3.69
2628319,100082,0.0,61,-1262.0,-1262.0,69.39,69.39
1231722,100083,1.0,23,-108.0,-140.0,11915.1,3745.8
1231722,100083,1.0,6,-618.0,-629.0,11915.1,11915.1
1231722,100083,1.0,22,-138.0,-140.0,11915.1,11915.1
1231722,100083,1.0,24,-78.0,-105.0,11677.14,11677.14
1231722,100083,1.0,11,-468.0,-473.0,11915.1,11915.1
1918780,100083,1.0,8,-1807.0,-1831.0,6046.56,6046.56
1231722,100083,1.0,1,-768.0,-798.0,11915.1,11915.1
1231722,100083,1.0,19,-228.0,-234.0,11915.1,11915.1
1231722,100083,1.0,20,-198.0,-203.0,11915.1,11915.1
1231722,100083,1.0,10,-498.0,-507.0,11915.1,11915.1
1918780,100083,1.0,2,-1987.0,-2016.0,6046.56,6046.56
1231722,100083,1.0,2,-738.0,-749.0,11915.1,11915.1
1231722,100083,1.0,13,-408.0,-417.0,11915.1,11915.1
1231722,100083,1.0,8,-558.0,-571.0,11915.1,11915.1
1231722,100083,1.0,3,-708.0,-720.0,11915.1,11915.1
1918780,100083,1.0,1,-2017.0,-2042.0,6046.56,6046.56
1231722,100083,1.0,7,-588.0,-601.0,11915.1,11915.1
1231722,100083,1.0,5,-648.0,-658.0,11915.1,11915.1
1231722,100083,1.0,9,-528.0,-532.0,11915.1,11915.1
1918780,100083,1.0,4,-1927.0,-1958.0,6046.56,6046.56
1231722,100083,1.0,18,-258.0,-261.0,11915.1,11915.1
1918780,100083,1.0,5,-1897.0,-1925.0,6046.56,6046.56
1231722,100083,1.0,15,-348.0,-353.0,11915.1,11915.1
1918780,100083,1.0,6,-1867.0,-1896.0,6046.56,6046.56
1918780,100083,1.0,3,-1957.0,-1987.0,6046.56,6046.56
1231722,100083,1.0,4,-678.0,-686.0,11915.1,11915.1
1231722,100083,1.0,16,-318.0,-322.0,11915.1,11915.1
1231722,100083,1.0,17,-288.0,-293.0,11915.1,11915.1
1918780,100083,1.0,10,-1747.0,-1750.0,6075.315,6075.315
1231722,100083,1.0,12,-438.0,-441.0,11915.1,11915.1
1918780,100083,1.0,9,-1777.0,-1777.0,6046.56,6046.56
1231722,100083,1.0,14,-378.0,-384.0,11915.1,11915.1
1231722,100083,1.0,21,-168.0,-171.0,11915.1,11915.1
1231722,100083,1.0,23,-108.0,-105.0,11915.1,8169.3
1918780,100083,1.0,7,-1837.0,-1861.0,6046.56,6046.56
1046038,100084,1.0,2,-2071.0,-2085.0,14956.2,14956.2
2746640,100084,1.0,12,-1114.0,-1110.0,16316.685,14004.36
1102586,100084,1.0,1,-985.0,-1015.0,3824.37,3824.37
1046038,100084,1.0,3,-2041.0,-2055.0,14956.2,14956.2
2746640,100084,1.0,8,-1234.0,-1231.0,16486.425,16043.4
1046038,100084,1.0,5,-1981.0,-1978.0,14956.2,14949.0
1102586,100084,1.0,4,-895.0,-924.0,3824.37,3824.37
2746640,100084,1.0,9,-1204.0,-1203.0,16486.425,16486.425
2746640,100084,1.0,12,-1114.0,-1138.0,16316.685,2312.325
2746640,100084,1.0,7,-1264.0,-1264.0,16486.425,16486.425
2746640,100084,1.0,11,-1144.0,-1173.0,16486.425,2148.75
2746640,100084,1.0,11,-1144.0,-1138.0,16486.425,14337.675
2746640,100084,1.0,6,-1294.0,-1294.0,16486.425,16486.425
2746640,100084,1.0,4,-1354.0,-1354.0,16486.425,16486.425
1046038,100084,1.0,5,-1981.0,-2012.0,14956.2,7.2
2746640,100084,1.0,1,-1444.0,-1446.0,16486.425,16486.425
1046038,100084,1.0,4,-2011.0,-2012.0,14956.2,14956.2
1102586,100084,1.0,3,-925.0,-956.0,3824.37,3824.37
1046038,100084,1.0,6,-1951.0,-1950.0,14913.99,14913.99
2746640,100084,1.0,5,-1324.0,-1326.0,16486.425,16486.425
1046038,100084,1.0,1,-2101.0,-2115.0,14956.2,14956.2
1102586,100084,2.0,5,-865.0,-865.0,7422.615,7422.615
2746640,100084,1.0,3,-1384.0,-1385.0,16486.425,16486.425
2746640,100084,1.0,8,-1234.0,-1264.0,16486.425,443.025
2746640,100084,1.0,2,-1414.0,-1418.0,16486.425,16486.425
2746640,100084,1.0,10,-1174.0,-1173.0,16486.425,16486.425
1102586,100084,1.0,2,-955.0,-984.0,3824.37,3824.37
2558764,100085,1.0,6,-994.0,-1006.0,4546.215,4546.215
2558764,100085,1.0,4,-1054.0,-1063.0,4550.265,4550.265
2558764,100085,1.0,2,-1114.0,-1126.0,4550.265,4550.265
2558764,100085,1.0,5,-1024.0,-1035.0,4550.265,4550.265
2558764,100085,1.0,3,-1084.0,-1092.0,4550.265,4550.265
2558764,100085,1.0,1,-1144.0,-1156.0,4550.265,4550.265
1856124,100086,0.0,15,-2035.0,-2043.0,5625.0,5625.0
1856124,100086,0.0,54,-960.0,-960.0,450.0,450.0
1856124,100086,0.0,28,-1642.0,-1640.0,5625.0,5625.0
1856124,100086,0.0,33,-1489.0,-1500.0,5625.0,5625.0
1856124,100086,0.0,3,-2372.0,-2383.0,5625.0,5625.0
1856124,100086,0.0,27,-1670.0,-1665.0,5625.0,5625.0
1856124,100086,0.0,36,-1397.0,-1400.0,5625.0,5625.0
1856124,100086,0.0,38,-1336.0,-1345.0,5625.0,5625.0
1856124,100086,0.0,60,-849.0,-849.0,414.54,414.54
1856124,100086,0.0,16,-2007.0,-2001.0,5625.0,5625.0
1856124,100086,0.0,45,-1124.0,-1137.0,5625.0,5625.0
1856124,100086,0.0,66,-665.0,-665.0,414.54,414.54
1856124,100086,0.0,13,-2097.0,-2106.0,5625.0,5625.0
1856124,100086,0.0,21,-1854.0,-1833.0,5625.0,5625.0
1856124,100086,0.0,78,-300.0,-300.0,414.54,414.54
1856124,100086,0.0,77,-331.0,-331.0,414.54,414.54
1856124,100086,0.0,14,-2066.0,-2079.0,5625.0,5625.0
1856124,100086,0.0,31,-1550.0,-1562.0,5625.0,5625.0
1856124,100086,0.0,84,-119.0,-119.0,414.54,414.54
1856124,100086,0.0,40,-1277.0,-1276.0,5625.0,5625.0
1856124,100086,0.0,72,-484.0,-484.0,414.54,414.54
1856124,100086,0.0,17,-1976.0,-1949.0,5625.0,5625.0
1856124,100086,0.0,82,-180.0,-180.0,414.54,414.54
1856124,100086,0.0,86,-58.0,-58.0,414.54,414.54
1856124,100086,0.0,74,-423.0,-423.0,414.54,414.54
1856124,100086,0.0,48,-1032.0,-1046.0,5625.0,5625.0
1856124,100086,0.0,26,-1701.0,-1676.0,5625.0,5625.0
1856124,100086,0.0,75,-392.0,-392.0,414.54,414.54
1856124,100086,0.0,59,-879.0,-879.0,414.54,414.54
1856124,100086,0.0,69,-573.0,-573.0,414.54,414.54
1856124,100086,0.0,62,-788.0,-788.0,414.54,414.54
1856124,100086,0.0,18,-1946.0,-1927.0,5625.0,5625.0
1856124,100086,0.0,52,-940.0,-970.0,91.89,91.89
1856124,100086,0.0,35,-1428.0,-1436.0,5625.0,5625.0
1856124,100086,0.0,49,-1002.0,-1018.0,5625.0,5625.0
1856124,100086,0.0,11,-2171.0,-2171.0,5625.0,5625.0
1856124,100086,0.0,37,-1367.0,-1373.0,5625.0,5625.0
1856124,100086,0.0,6,-2280.0,-2264.0,5625.0,5625.0
1856124,100086,0.0,22,-1823.0,-1802.0,5625.0,5625.0
1856124,100086,0.0,34,-1458.0,-1462.0,5625.0,5625.0
1856124,100086,0.0,56,-939.0,-939.0,482.04,482.04
1856124,100086,0.0,73,-453.0,-453.0,414.54,414.54
1856124,100086,0.0,20,-1885.0,-1861.0,5625.0,5625.0
1856124,100086,0.0,42,-1216.0,-1219.0,5625.0,5625.0
1856124,100086,0.0,63,-757.0,-757.0,414.54,414.54
1856124,100086,0.0,53,-970.0,-970.0,99.54,99.54
1856124,100086,0.0,24,-1762.0,-1751.0,5625.0,5625.0
1856124,100086,0.0,68,-604.0,-604.0,414.54,414.54
1856124,100086,0.0,57,-880.0,-910.0,67.5,67.5
1856124,100086,0.0,47,-1063.0,-1070.0,5625.0,5625.0
1856124,100086,0.0,85,-88.0,-88.0,414.54,414.54
1856124,100086,0.0,51,-988.0,-988.0,191.43,191.43
1856124,100086,0.0,9,-2188.0,-2198.0,5625.0,5625.0
1856124,100086,0.0,12,-2127.0,-2141.0,5625.0,5625.0
1856124,100086,0.0,55,-911.0,-939.0,67.5,67.5
1856124,100086,0.0,19,-1915.0,-1889.0,5625.0,5625.0
1856124,100086,0.0,4,-2341.0,-2360.0,5625.0,5625.0
1856124,100086,0.0,44,-1155.0,-1165.0,5625.0,5625.0
1856124,100086,0.0,71,-514.0,-514.0,414.54,414.54
1856124,100086,0.0,81,-208.0,-208.0,414.54,414.54
1856124,100086,0.0,10,-2158.0,-2171.0,5625.0,5625.0
1856124,100086,0.0,65,-696.0,-696.0,414.54,414.54
1856124,100086,0.0,8,-2219.0,-2221.0,5625.0,5625.0
1856124,100086,0.0,83,-149.0,-149.0,414.54,414.54
1856124,100086,0.0,25,-1732.0,-1715.0,5625.0,5625.0
1856124,100086,0.0,61,-818.0,-818.0,414.54,414.54
1856124,100086,0.0,87,-27.0,-27.0,414.54,414.54
1856124,100086,0.0,1,-2432.0,-2435.0,5625.0,5625.0
1856124,100086,0.0,58,-910.0,-910.0,414.54,414.54
1856124,100086,0.0,2,-2401.0,-2383.0,5625.0,5625.0
1856124,100086,0.0,67,-635.0,-635.0,414.54,414.54
1856124,100086,0.0,46,-1093.0,-1100.0,5625.0,5625.0
1856124,100086,0.0,64,-726.0,-726.0,414.54,414.54
1856124,100086,0.0,76,-361.0,-361.0,414.54,414.54
1856124,100086,0.0,50,-971.0,-988.0,5208.57,5208.57
1856124,100086,0.0,79,-270.0,-270.0,414.54,414.54
1856124,100086,0.0,41,-1246.0,-1249.0,5625.0,5625.0
1856124,100086,0.0,80,-239.0,-239.0,414.54,414.54
1856124,100086,0.0,70,-545.0,-545.0,414.54,414.54
1856124,100086,0.0,43,-1185.0,-1198.0,5625.0,5625.0
1856124,100086,0.0,30,-1581.0,-1591.0,5625.0,5625.0
1856124,100086,0.0,5,-2311.0,-2305.0,5625.0,5625.0
1856124,100086,0.0,23,-1793.0,-1771.0,5625.0,5625.0
1856124,100086,0.0,7,-2250.0,-2221.0,5625.0,5625.0
1856124,100086,0.0,29,-1611.0,-1598.0,5625.0,5625.0
1856124,100086,0.0,32,-1520.0,-1528.0,5625.0,5625.0
1856124,100086,0.0,39,-1305.0,-1309.0,5625.0,5625.0
1514530,100087,1.0,2,-926.0,-934.0,10841.85,10841.85
2165375,100087,1.0,2,-642.0,-653.0,18734.805,18734.805
1514530,100087,1.0,9,-716.0,-724.0,10841.85,10841.85
1514530,100087,1.0,10,-686.0,-690.0,10841.85,10841.85
1514530,100087,2.0,12,-626.0,-644.0,165802.725,165802.725
1207842,100087,1.0,4,-474.0,-483.0,6797.16,6797.16
1207842,100087,1.0,1,-564.0,-576.0,6797.16,6797.16
1514530,100087,1.0,5,-836.0,-842.0,10841.85,10841.85
1514530,100087,1.0,11,-656.0,-660.0,10841.85,10841.85
1950528,100087,1.0,2,-1169.0,-1180.0,7485.615,7485.615
1514530,100087,1.0,1,-956.0,-966.0,10841.85,10841.85
1233905,100087,1.0,2,-348.0,-354.0,16632.405,16632.405
1207842,100087,1.0,6,-414.0,-417.0,6796.125,6796.125
1233905,100087,1.0,8,-168.0,-175.0,16632.405,16632.405
2165375,100087,1.0,1,-672.0,-683.0,18734.805,18734.805
1207842,100087,1.0,2,-534.0,-543.0,6797.16,6797.16
1514530,100087,1.0,8,-746.0,-750.0,10841.85,10841.85
1233905,100087,1.0,4,-288.0,-294.0,16632.405,16632.405
1950528,100087,1.0,5,-1079.0,-1088.0,7485.615,7485.615
1233905,100087,1.0,6,-228.0,-228.0,16632.405,16632.405
1950528,100087,1.0,8,-989.0,-997.0,7471.215,7471.215
2165375,100087,1.0,3,-612.0,-624.0,18734.805,18734.805
1233905,100087,1.0,10,-108.0,-108.0,16632.405,16632.405
1950528,100087,1.0,6,-1049.0,-1057.0,7485.615,7485.615
1514530,100087,1.0,6,-806.0,-814.0,10841.85,10841.85
1514530,100087,1.0,7,-776.0,-784.0,10841.85,10841.85
2165375,100087,1.0,6,-522.0,-543.0,18698.805,18698.805
1233905,100087,1.0,1,-378.0,-389.0,16632.405,16632.405
1207842,100087,1.0,5,-444.0,-444.0,6797.16,6797.16
1233905,100087,1.0,3,-318.0,-310.0,16632.405,16555.995
1233905,100087,1.0,11,-78.0,-80.0,16632.405,16632.405
1233905,100087,1.0,9,-138.0,-137.0,16632.405,16632.405
2165375,100087,1.0,5,-552.0,-576.0,18734.805,18734.805
1514530,100087,1.0,3,-896.0,-905.0,10841.85,10841.85
1950528,100087,1.0,4,-1109.0,-1124.0,7485.615,7485.615
1950528,100087,1.0,3,-1139.0,-1148.0,7485.615,7485.615
