SK_ID_PREV,SK_ID_CURR,MONTHS_BALANCE,CNT_INSTALMENT,CNT_INSTALMENT_FUTURE,NAME_CONTRACT_STATUS,SK_DPD,SK_DPD_DEF
1528842,100061,-14,24.0,12.0,Active,0,0
1528842,100061,-10,24.0,8.0,Active,0,0
1548007,100061,-29,12.0,1.0,Active,0,0
1950847,100061,-47,12.0,8.0,Active,0,0
1528842,100061,-11,24.0,9.0,Active,0,0
1194857,100061,-14,30.0,21.0,Active,0,0
1548007,100061,-39,12.0,11.0,Active,0,0
1194857,100061,-22,30.0,29.0,Active,0,0
1194857,100061,-3,30.0,10.0,Active,0,0
1548007,100061,-38,12.0,10.0,Active,0,0
1528842,100061,-7,24.0,5.0,Active,0,0
1194857,100061,-18,30.0,25.0,Active,0,0
1194857,100061,-5,30.0,12.0,Active,0,0
1528842,100061,-3,24.0,1.0,Active,0,0
2440070,100061,-32,3.0,0.0,Completed,0,0
1194857,100061,-19,30.0,26.0,Active,0,0
1528842,100061,-25,24.0,23.0,Active,0,0
1950847,100061,-39,12.0,0.0,Completed,0,0
1194857,100061,-7,30.0,14.0,Active,0,0
1194857,100061,-8,30.0,15.0,Active,0,0
1548007,100061,-34,12.0,6.0,Active,0,0
1548007,100061,-31,12.0,3.0,Active,0,0
1528842,100061,-23,24.0,21.0,Active,0,0
1548007,100061,-30,12.0,2.0,Active,0,0
1548007,100061,-36,12.0,8.0,Active,0,0
1528842,100061,-12,24.0,10.0,Active,0,0
2440070,100061,-35,6.0,6.0,Active,0,0
1528842,100061,-21,24.0,19.0,Active,0,0
1950847,100061,-50,12.0,11.0,Active,0,0
1194857,100061,-12,30.0,19.0,Active,0,0
1194857,100061,-6,30.0,13.0,Active,0,0
1194857,100061,-23,30.0,30.0,Active,0,0
1528842,100061,-13,24.0,11.0,Active,0,0
1528842,100061,-18,24.0,16.0,Active,0,0
1748547,100062,-5,48.0,43.0,Active,0,0
1322806,100062,-13,12.0,10.0,Active,0,0
1322806,100062,-14,12.0,11.0,Active,0,0
1748547,100062,-7,48.0,45.0,Active,0,0
1748547,100062,-9,48.0,47.0,Active,0,0
1748547,100062,-3,48.0,41.0,Active,0,0
1322806,100062,-15,12.0,12.0,Active,0,0
1748547,100062,-6,48.0,44.0,Active,0,0
1748547,100062,-8,48.0,46.0,Active,0,0
1322806,100062,-16,,,Signed,0,0
1748547,100062,-2,48.0,40.0,Active,0,0
1322806,100062,-9,6.0,0.0,Completed,0,0
1748547,100062,-10,48.0,48.0,Active,0,0
1322806,100062,-10,12.0,7.0,Active,0,0
1322806,100062,-11,12.0,8.0,Active,0,0
1748547,100062,-4,48.0,42.0,Active,0,0
1322806,100062,-12,12.0,9.0,Active,0,0
2339761,100063,-20,36.0,32.0,Active,0,0
2339761,100063,-24,36.0,36.0,Active,0,0
2339761,100063,-22,36.0,34.0,Active,0,0
2340827,100063,-47,18.0,4.0,Active,0,0
2340827,100063,-50,18.0,7.0,Active,0,0
2083316,100063,-33,2.0,0.0,Completed,0,0
2339761,100063,-1,36.0,13.0,Active,0,0
2339761,100063,-18,36.0,30.0,Active,0,0
2340827,100063,-49,18.0,6.0,Active,0,0
2340827,100063,-48,18.0,5.0,Active,0,0
2340827,100063,-44,18.0,1.0,Active,0,0
2339761,100063,-16,36.0,28.0,Active,0,0
2339761,100063,-14,36.0,25.0,Active,0,0
1284590,100063,-10,4.0,0.0,Completed,0,0
2339761,100063,-9,36.0,20.0,Active,0,0
1284590,100063,-11,4.0,0.0,Active,0,0
2339761,100063,-12,36.0,24.0,Active,0,0
1284590,100063,-12,12.0,9.0,Active,0,0
2339761,100063,-17,36.0,29.0,Active,0,0
2339761,100063,-23,36.0,35.0,Active,0,0
2339761,100063,-19,36.0,31.0,Active,0,0
2340827,100063,-43,7.0,0.0,Completed,0,0
2339761,100063,-21,36.0,33.0,Active,0,0
2339761,100063,-13,36.0,25.0,Active,0,0
2339761,100063,-11,36.0,23.0,Active,0,0
2339761,100063,-10,36.0,21.0,Active,1,1
1284590,100063,-15,12.0,12.0,Active,0,0
1284590,100063,-13,12.0,10.0,Active,0,0
2083316,100063,-35,24.0,24.0,Active,0,0
2339761,100063,-15,36.0,27.0,Active,0,0
2083316,100063,-34,24.0,23.0,Active,0,0
2339761,100063,-4,36.0,15.0,Active,0,0
1284590,100063,-14,12.0,11.0,Active,0,0
2339761,100063,-6,36.0,17.0,Active,0,0
2339761,100063,-3,36.0,14.0,Active,0,0
2340827,100063,-45,18.0,2.0,Active,0,0
2339761,100063,-8,36.0,19.0,Active,2,2
2339761,100063,-5,36.0,16.0,Active,0,0
2339761,100063,-7,36.0,18.0,Active,3,3
2339761,100063,-2,36.0,13.0,Active,0,0
2340827,100063,-46,18.0,3.0,Active,0,0
1955764,100064,-4,24.0,8.0,Active,0,0
1955764,100064,-6,24.0,10.0,Active,0,0
1955764,100064,-5,24.0,9.0,Active,0,0
1955764,100064,-2,24.0,6.0,Active,0,0
1955764,100064,-16,24.0,20.0,Active,0,0
1955764,100064,-20,24.0,24.0,Active,0,0
1955764,100064,-10,24.0,14.0,Active,0,0
1955764,100064,-11,24.0,15.0,Active,0,0
1955764,100064,-18,24.0,22.0,Active,0,0
1955764,100064,-17,24.0,21.0,Active,0,0
1955764,100064,-7,24.0,11.0,Active,0,0
1955764,100064,-13,24.0,17.0,Active,13,0
1955764,100064,-9,24.0,13.0,Active,0,0
1955764,100064,-8,24.0,12.0,Active,0,0
1955764,100064,-12,24.0,16.0,Active,13,13
1955764,100064,-14,24.0,18.0,Active,12,0
1955764,100064,-3,24.0,7.0,Active,0,0
1955764,100064,-19,24.0,23.0,Active,0,0
1955764,100064,-15,24.0,19.0,Active,0,0
2774355,100065,-36,5.0,2.0,Active,0,0
2774355,100065,-35,5.0,1.0,Active,0,0
2774355,100065,-39,5.0,5.0,Active,0,0
2774355,100065,-34,5.0,0.0,Completed,0,0
2774355,100065,-38,5.0,4.0,Active,0,0
2774355,100065,-37,5.0,3.0,Active,0,0
1008517,100066,-24,12.0,9.0,Active,0,0
2551852,100066,-13,12.0,3.0,Active,0,0
2551852,100066,-20,12.0,10.0,Active,0,0
1008517,100066,-27,12.0,12.0,Active,0,0
1084766,100066,-10,12.0,7.0,Active,0,0
1941379,100066,-5,45.0,40.0,Active,0,0
2551852,100066,-19,12.0,9.0,Active,0,0
2551852,100066,-21,12.0,12.0,Active,0,0
1941379,100066,-6,45.0,41.0,Active,0,0
1941379,100066,-7,45.0,42.0,Active,0,0
2551852,100066,-16,12.0,6.0,Active,0,0
1084766,100066,-11,12.0,8.0,Active,0,0
1008517,100066,-15,12.0,0.0,Completed,0,0
2551852,100066,-11,11.0,0.0,Active,0,0
1941379,100066,-4,45.0,39.0,Active,0,0
1941379,100066,-9,45.0,44.0,Active,0,0
1008517,100066,-25,12.0,10.0,Active,0,0
1008517,100066,-16,12.0,0.0,Active,0,0
1084766,100066,-8,12.0,5.0,Active,0,0
1941379,100066,-8,45.0,43.0,Active,0,0
1084766,100066,-15,12.0,12.0,Active,0,0
1084766,100066,-9,12.0,6.0,Active,0,0
1008517,100066,-26,12.0,11.0,Active,0,0
1084766,100066,-5,12.0,2.0,Active,0,0
1008517,100066,-19,12.0,3.0,Active,0,0
2551852,100066,-15,12.0,5.0,Active,0,0
1084766,100066,-12,12.0,9.0,Active,0,0
1084766,100066,-4,12.0,1.0,Active,0,0
2551852,100066,-22,12.0,12.0,Signed,0,0
1084766,100066,-3,12.0,0.0,Completed,0,0
1008517,100066,-22,12.0,7.0,Active,0,0
1008517,100066,-17,12.0,1.0,Active,0,0
2551852,100066,-12,12.0,2.0,Active,0,0
1084766,100066,-7,12.0,4.0,Active,0,0
1008517,100066,-21,12.0,6.0,Active,0,0
1941379,100066,-10,45.0,45.0,Active,0,0
1941379,100066,-1,45.0,36.0,Active,0,0
1084766,100066,-6,12.0,3.0,Active,0,0
1941379,100066,-3,45.0,38.0,Active,0,0
2551852,100066,-10,11.0,0.0,Completed,0,0
2551852,100066,-17,12.0,7.0,Active,0,0
2551852,100066,-14,12.0,4.0,Active,0,0
1008517,100066,-18,12.0,2.0,Active,0,0
2551852,100066,-18,12.0,8.0,Active,0,0
1084766,100066,-14,12.0,11.0,Active,0,0
1008517,100066,-23,12.0,8.0,Active,0,0
1941379,100066,-2,45.0,37.0,Active,0,0
1008517,100066,-20,12.0,4.0,Active,0,0
1084766,100066,-13,12.0,10.0,Active,0,0
1109767,100067,-86,10.0,3.0,Active,0,0
1109767,100067,-92,10.0,9.0,Active,0,0
1876755,100067,-23,12.0,11.0,Active,0,0
1109767,100067,-93,10.0,10.0,Active,0,0
1690355,100067,-4,10.0,10.0,Active,0,0
1821761,100067,-75,10.0,5.0,Active,0,0
1950709,100067,-20,12.0,12.0,Active,0,0
2754687,100067,-29,12.0,7.0,Active,0,0
1821761,100067,-76,10.0,6.0,Active,0,0
2754687,100067,-25,12.0,3.0,Active,0,0
2754687,100067,-22,12.0,0.0,Completed,0,0
1821761,100067,-80,10.0,10.0,Active,0,0
1109767,100067,-88,10.0,5.0,Active,0,0
1950709,100067,-18,12.0,10.0,Active,0,0
1950709,100067,-19,12.0,11.0,Active,0,0
2754687,100067,-34,12.0,12.0,Active,0,0
1950709,100067,-15,4.0,0.0,Completed,0,0
1950709,100067,-16,4.0,0.0,Active,0,0
1109767,100067,-91,10.0,8.0,Active,0,0
2754687,100067,-31,12.0,9.0,Active,0,0
1821761,100067,-72,10.0,2.0,Active,0,0
2754687,100067,-24,12.0,2.0,Active,0,0
1690355,100067,-2,10.0,8.0,Active,0,0
2754687,100067,-27,12.0,5.0,Active,0,0
1950709,100067,-17,12.0,9.0,Active,0,0
1109767,100067,-90,10.0,7.0,Active,0,0
1109767,100067,-89,10.0,6.0,Active,0,0
1821761,100067,-73,10.0,3.0,Active,0,0
1821761,100067,-77,10.0,7.0,Active,0,0
1109767,100067,-84,10.0,1.0,Active,0,0
1821761,100067,-78,10.0,8.0,Active,0,0
1821761,100067,-74,10.0,4.0,Active,0,0
2754687,100067,-33,12.0,11.0,Active,0,0
1109767,100067,-83,10.0,0.0,Completed,0,0
2754687,100067,-32,12.0,10.0,Active,0,0
2754687,100067,-28,12.0,6.0,Active,0,0
1109767,100067,-87,10.0,4.0,Active,0,0
1876755,100067,-21,12.0,9.0,Active,0,0
2754687,100067,-26,12.0,4.0,Active,0,0
1821761,100067,-79,10.0,9.0,Active,0,0
1690355,100067,-1,10.0,7.0,Active,0,0
1109767,100067,-85,10.0,2.0,Active,9,9
2754687,100067,-30,12.0,8.0,Active,0,0
1876755,100067,-24,12.0,12.0,Active,0,0
1690355,100067,-3,10.0,9.0,Active,0,0
1876755,100067,-22,12.0,10.0,Active,0,0
1821761,100067,-71,10.0,1.0,Active,0,0
2754687,100067,-23,12.0,1.0,Active,0,0
1876755,100067,-20,4.0,0.0,Completed,0,0
2542713,100068,-5,12.0,11.0,Active,0,0
2542713,100068,-3,12.0,9.0,Active,0,0
2542713,100068,-6,12.0,12.0,Signed,0,0
2542713,100068,-2,12.0,8.0,Active,0,0
2542713,100068,-4,12.0,10.0,Active,0,0
1362017,100069,-13,12.0,2.0,Active,0,0
1030188,100069,-26,12.0,4.0,Active,0,0
1362017,100069,-14,12.0,3.0,Active,0,0
1030188,100069,-34,12.0,12.0,Active,0,0
1030188,100069,-32,12.0,10.0,Active,0,0
1030188,100069,-22,12.0,0.0,Completed,0,0
2244872,100069,-50,12.0,11.0,Active,0,0
1362017,100069,-16,12.0,5.0,Active,0,0
1030188,100069,-31,12.0,9.0,Active,0,0
1362017,100069,-11,12.0,0.0,Completed,0,0
1362017,100069,-23,12.0,12.0,Active,0,0
1030188,100069,-27,12.0,5.0,Active,0,0
2467922,100069,-37,12.0,9.0,Active,0,0
1030188,100069,-30,12.0,8.0,Active,0,0
2467922,100069,-39,12.0,11.0,Active,0,0
2244872,100069,-39,12.0,0.0,Completed,0,0
1030188,100069,-29,12.0,7.0,Active,0,0
1362017,100069,-18,12.0,7.0,Active,0,0
1030188,100069,-33,12.0,11.0,Active,0,0
2467922,100069,-40,12.0,12.0,Active,0,0
1030188,100069,-23,12.0,1.0,Active,0,0
2244872,100069,-51,12.0,12.0,Active,0,0
2467922,100069,-35,12.0,7.0,Active,0,0
1330002,100069,-7,6.0,6.0,Active,0,0
2467922,100069,-32,12.0,4.0,Active,0,0
1330002,100069,-3,7.0,2.0,Active,0,0
1330002,100069,-2,7.0,1.0,Active,0,0
1362017,100069,-12,12.0,1.0,Active,0,0
2244872,100069,-41,12.0,2.0,Active,0,0
1030188,100069,-25,12.0,3.0,Active,0,0
1330002,100069,-4,7.0,3.0,Active,0,0
1362017,100069,-20,12.0,9.0,Active,0,0
2467922,100069,-29,12.0,1.0,Active,0,0
2467922,100069,-28,12.0,0.0,Completed,0,0
2244872,100069,-47,12.0,8.0,Active,0,0
1030188,100069,-28,12.0,6.0,Active,0,0
1362017,100069,-21,12.0,10.0,Active,0,0
1330002,100069,-5,7.0,4.0,Active,0,0
1362017,100069,-17,12.0,6.0,Active,0,0
2467922,100069,-34,12.0,6.0,Active,0,0
2244872,100069,-44,12.0,5.0,Active,0,0
2244872,100069,-40,12.0,0.0,Active,0,0
1362017,100069,-19,12.0,8.0,Active,0,0
2244872,100069,-45,12.0,6.0,Active,0,0
2467922,100069,-33,12.0,5.0,Active,0,0
2244872,100069,-49,12.0,10.0,Active,0,0
2244872,100069,-46,12.0,7.0,Active,0,0
2467922,100069,-30,12.0,2.0,Active,0,0
2467922,100069,-38,12.0,10.0,Active,0,0
1362017,100069,-22,12.0,11.0,Active,0,0
1362017,100069,-15,12.0,4.0,Active,0,0
1330002,100069,-6,7.0,5.0,Active,0,0
2467922,100069,-31,12.0,3.0,Active,0,0
2467922,100069,-36,12.0,8.0,Active,0,0
2244872,100069,-48,12.0,9.0,Active,0,0
2244872,100069,-43,12.0,4.0,Active,0,0
2244872,100069,-42,12.0,3.0,Active,0,0
1030188,100069,-24,12.0,2.0,Active,0,0
1006389,100070,-7,12.0,10.0,Active,0,0
2055750,100070,-39,14.0,8.0,Active,0,0
2055750,100070,-44,14.0,13.0,Active,0,0
1006389,100070,-6,3.0,0.0,Completed,0,0
1006389,100070,-8,12.0,11.0,Active,0,0
2055750,100070,-42,14.0,11.0,Active,0,0
2055750,100070,-34,14.0,3.0,Active,0,0
1006389,100070,-9,12.0,12.0,Active,0,0
2055750,100070,-40,14.0,9.0,Active,7,7
2055750,100070,-32,14.0,1.0,Active,0,0
2055750,100070,-45,14.0,14.0,Active,0,0
2055750,100070,-37,14.0,6.0,Active,0,0
2055750,100070,-33,14.0,2.0,Active,0,0
2055750,100070,-38,14.0,7.0,Active,0,0
2055750,100070,-31,14.0,0.0,Completed,0,0
2055750,100070,-43,14.0,12.0,Active,0,0
2055750,100070,-36,14.0,5.0,Active,0,0
2055750,100070,-35,14.0,4.0,Active,0,0
2055750,100070,-41,14.0,10.0,Active,0,0
1642618,100071,-34,12.0,11.0,Active,0,0
1642618,100071,-27,12.0,4.0,Active,0,0
2651825,100071,-34,18.0,0.0,Completed,0,0
1642618,100071,-23,12.0,0.0,Completed,0,0
2651825,100071,-38,24.0,10.0,Active,0,0
2651825,100071,-40,24.0,12.0,Active,0,0
2651825,100071,-41,24.0,13.0,Active,0,0
2651825,100071,-52,24.0,24.0,Active,0,0
2651825,100071,-48,24.0,20.0,Active,0,0
1642618,100071,-24,12.0,1.0,Active,0,0
2651825,100071,-36,24.0,8.0,Active,0,0
2651825,100071,-47,24.0,19.0,Active,0,0
1642618,100071,-35,12.0,12.0,Active,0,0
1642618,100071,-26,12.0,3.0,Active,0,0
2651825,100071,-42,24.0,14.0,Active,0,0
2651825,100071,-51,24.0,23.0,Active,0,0
1642618,100071,-25,12.0,2.0,Active,0,0
2651825,100071,-49,18.0,15.0,Active,0,0
2651825,100071,-43,24.0,15.0,Active,0,0
1642618,100071,-30,12.0,7.0,Active,0,0
2651825,100071,-37,24.0,9.0,Active,0,0
2651825,100071,-45,24.0,17.0,Active,0,0
1642618,100071,-31,12.0,8.0,Active,0,0
2651825,100071,-35,24.0,7.0,Active,0,0
2651825,100071,-46,24.0,18.0,Active,0,0
1642618,100071,-33,12.0,10.0,Active,0,0
2651825,100071,-50,24.0,22.0,Active,0,0
1642618,100071,-29,12.0,6.0,Active,0,0
1642618,100071,-28,12.0,5.0,Active,0,0
2651825,100071,-39,24.0,11.0,Active,0,0
2651825,100071,-44,24.0,16.0,Active,0,0
1642618,100071,-32,12.0,9.0,Active,0,0
2712661,100072,-4,24.0,24.0,Active,0,0
1389495,100072,-26,6.0,3.0,Active,0,0
2712661,100072,-2,24.0,22.0,Active,20,0
1389495,100072,-27,6.0,4.0,Active,0,0
2712661,100072,-3,24.0,23.0,Active,0,0
2712661,100072,-1,24.0,21.0,Active,0,0
1389495,100072,-29,6.0,6.0,Active,0,0
2635998,100072,-21,6.0,5.0,Active,0,0
1389495,100072,-28,6.0,5.0,Active,0,0
2635998,100072,-22,6.0,6.0,Active,0,0
2635998,100072,-20,6.0,4.0,Active,0,0
1389495,100072,-24,5.0,0.0,Completed,0,0
1389495,100072,-25,6.0,2.0,Active,0,0
2635998,100072,-19,3.0,0.0,Completed,0,0
2570592,100073,-6,30.0,6.0,Active,0,0
2570592,100073,-24,30.0,24.0,Active,0,0
1361907,100073,-3,30.0,7.0,Active,0,0
2570592,100073,-9,30.0,9.0,Active,0,0
1108226,100073,-76,10.0,8.0,Active,0,0
2570592,100073,-8,30.0,8.0,Active,0,0
2570592,100073,-27,30.0,27.0,Active,0,0
2570592,100073,-18,30.0,18.0,Active,0,0
1298935,100073,-80,10.0,1.0,Active,3,3
1298935,100073,-84,10.0,5.0,Active,0,0
2570592,100073,-13,30.0,13.0,Active,0,0
1361907,100073,-16,30.0,20.0,Active,0,0
1108226,100073,-73,10.0,5.0,Active,0,0
1361907,100073,-21,30.0,25.0,Active,0,0
1361907,100073,-6,30.0,10.0,Active,0,0
1298935,100073,-86,10.0,8.0,Active,0,0
2570592,100073,-19,30.0,19.0,Active,0,0
2570592,100073,-29,30.0,29.0,Active,0,0
2570592,100073,-16,30.0,16.0,Active,0,0
1361907,100073,-19,30.0,23.0,Active,0,0
1361907,100073,-23,30.0,27.0,Active,0,0
1361907,100073,-2,30.0,6.0,Active,0,0
1361907,100073,-26,30.0,30.0,Active,0,0
2570592,100073,-30,30.0,30.0,Active,0,0
2570592,100073,-23,30.0,23.0,Active,0,0
1298935,100073,-85,10.0,6.0,Active,0,0
2570592,100073,-15,30.0,15.0,Active,0,0
2570592,100073,-1,30.0,1.0,Active,0,0
2570592,100073,-5,30.0,5.0,Active,0,0
2570592,100073,-17,30.0,17.0,Active,0,0
2570592,100073,-25,30.0,25.0,Active,0,0
1361907,100073,-25,30.0,29.0,Active,0,0
1108226,100073,-72,10.0,4.0,Active,0,0
2570592,100073,-21,30.0,21.0,Active,0,0
2570592,100073,-4,30.0,4.0,Active,0,0
2570592,100073,-7,30.0,7.0,Active,0,0
1298935,100073,-87,10.0,9.0,Active,0,0
1361907,100073,-10,30.0,14.0,Active,0,0
2570592,100073,-28,30.0,28.0,Active,0,0
1108226,100073,-71,10.0,3.0,Active,0,0
1361907,100073,-4,30.0,8.0,Active,0,0
1108226,100073,-77,10.0,9.0,Active,0,0
2570592,100073,-2,30.0,2.0,Active,0,0
1298935,100073,-88,10.0,10.0,Active,0,0
1108226,100073,-78,10.0,10.0,Active,0,0
1361907,100073,-18,30.0,22.0,Active,0,0
1361907,100073,-22,30.0,26.0,Active,0,0
1298935,100073,-81,10.0,2.0,Active,0,0
1108226,100073,-75,10.0,7.0,Active,0,0
1361907,100073,-5,30.0,9.0,Active,0,0
1361907,100073,-11,30.0,15.0,Active,0,0
2570592,100073,-11,30.0,11.0,Active,0,0
1361907,100073,-20,30.0,24.0,Active,0,0
1298935,100073,-83,10.0,4.0,Active,0,0
1361907,100073,-9,30.0,13.0,Active,0,0
1361907,100073,-15,30.0,19.0,Active,0,0
1108226,100073,-74,10.0,6.0,Active,0,0
1361907,100073,-7,30.0,11.0,Active,0,0
2570592,100073,-12,30.0,12.0,Active,0,0
1108226,100073,-69,10.0,1.0,Active,0,0
1361907,100073,-13,30.0,17.0,Active,0,0
2570592,100073,-10,30.0,10.0,Active,0,0
1361907,100073,-24,30.0,28.0,Active,0,0
1298935,100073,-82,10.0,3.0,Active,0,0
1361907,100073,-17,30.0,21.0,Active,0,0
1361907,100073,-12,30.0,16.0,Active,0,0
2570592,100073,-3,30.0,3.0,Active,0,0
1361907,100073,-1,30.0,5.0,Active,0,0
2570592,100073,-20,30.0,20.0,Active,0,0
1108226,100073,-70,10.0,2.0,Active,0,0
1298935,100073,-78,10.0,0.0,Completed,0,0
1361907,100073,-14,30.0,18.0,Active,0,0
1298935,100073,-79,10.0,0.0,Active,0,0
2570592,100073,-26,30.0,26.0,Active,0,0
2570592,100073,-14,30.0,14.0,Active,0,0
1361907,100073,-8,30.0,12.0,Active,0,0
2570592,100073,-22,30.0,22.0,Active,0,0
1260276,100074,-80,10.0,0.0,Completed,0,0
1473736,100074,-46,10.0,1.0,Active,0,0
1260276,100074,-81,10.0,1.0,Active,0,0
1260276,100074,-86,10.0,6.0,Active,0,0
1260276,100074,-83,10.0,3.0,Active,0,0
1473736,100074,-55,10.0,10.0,Active,0,0
1473736,100074,-45,10.0,0.0,Completed,0,0
1473736,100074,-54,10.0,9.0,Active,0,0
1260276,100074,-89,10.0,9.0,Active,0,0
1473736,100074,-49,10.0,4.0,Active,0,0
1260276,100074,-84,10.0,4.0,Active,0,0
1473736,100074,-51,10.0,6.0,Active,0,0
1473736,100074,-52,10.0,7.0,Active,0,0
1260276,100074,-88,10.0,8.0,Active,0,0
1260276,100074,-90,10.0,10.0,Active,0,0
1473736,100074,-47,10.0,2.0,Active,0,0
1473736,100074,-50,10.0,5.0,Active,0,0
1260276,100074,-82,10.0,2.0,Active,0,0
1473736,100074,-53,10.0,8.0,Active,0,0
1260276,100074,-87,10.0,7.0,Active,0,0
1473736,100074,-48,10.0,3.0,Active,0,0
1260276,100074,-85,10.0,5.0,Active,0,0
2574248,100075,-13,6.0,5.0,Active,0,0
1451119,100075,-23,6.0,3.0,Active,0,0
1451119,100075,-25,6.0,5.0,Active,0,0
2574248,100075,-14,6.0,6.0,Active,0,0
1451119,100075,-24,6.0,4.0,Active,0,0
2717228,100075,-20,6.0,6.0,Active,0,0
2574248,100075,-10,4.0,0.0,Completed,0,0
1451119,100075,-21,6.0,1.0,Active,0,0
1451119,100075,-20,6.0,0.0,Completed,0,0
2574248,100075,-11,6.0,3.0,Active,0,0
2574248,100075,-12,6.0,4.0,Active,0,0
2717228,100075,-16,4.0,0.0,Active,0,0
1451119,100075,-26,6.0,6.0,Active,0,0
2717228,100075,-19,6.0,5.0,Active,0,0
2717228,100075,-15,4.0,0.0,Completed,0,0
2717228,100075,-17,6.0,3.0,Active,0,0
2717228,100075,-18,6.0,4.0,Active,0,0
1451119,100075,-22,6.0,2.0,Active,0,0
1684441,100077,-7,6.0,3.0,Active,0,0
1684441,100077,-10,6.0,6.0,Active,0,0
1684441,100077,-6,6.0,2.0,Active,0,0
2333792,100077,-82,4.0,4.0,Active,0,0
2333792,100077,-79,4.0,1.0,Active,4,0
1684441,100077,-9,6.0,5.0,Active,0,0
2333792,100077,-80,4.0,2.0,Active,5,0
1684441,100077,-5,5.0,0.0,Completed,0,0
2333792,100077,-81,4.0,3.0,Active,4,0
1684441,100077,-8,6.0,4.0,Active,0,0
2333792,100077,-78,4.0,0.0,Completed,0,0
1677978,100078,-75,20.0,2.0,Active,0,0
1677978,100078,-84,20.0,12.0,Active,0,0
1025031,100078,-18,42.0,7.0,Active,0,0
1677977,100078,-19,42.0,19.0,Active,0,0
1677977,100078,-37,42.0,37.0,Active,0,0
1025031,100078,-32,42.0,21.0,Active,0,0
1025031,100078,-43,42.0,33.0,Active,0,0
1677977,100078,-40,42.0,40.0,Active,0,0
1025031,100078,-40,42.0,30.0,Active,0,0
1025031,100078,-37,42.0,26.0,Active,0,0
1677977,100078,-17,42.0,17.0,Active,0,0
1025031,100078,-19,42.0,8.0,Active,0,0
1025031,100078,-51,42.0,41.0,Active,0,0
1677978,100078,-78,20.0,5.0,Active,0,0
1025031,100078,-25,42.0,14.0,Active,0,0
1025031,100078,-23,42.0,12.0,Active,0,0
1677978,100078,-87,20.0,15.0,Active,0,0
1677977,100078,-9,42.0,8.0,Active,1,1
1025031,100078,-44,42.0,34.0,Active,0,0
1025031,100078,-28,42.0,17.0,Active,0,0
1677978,100078,-92,20.0,20.0,Active,0,0
2378725,100078,-18,48.0,36.0,Active,0,0
1025031,100078,-15,42.0,4.0,Active,0,0
2378725,100078,-11,48.0,29.0,Active,0,0
2378725,100078,-22,48.0,40.0,Active,0,0
1677977,100078,-7,42.0,6.0,Active,0,0
1677977,100078,-20,42.0,20.0,Active,0,0
1677978,100078,-89,20.0,17.0,Active,0,0
1025031,100078,-12,42.0,1.0,Active,0,0
2378725,100078,-16,48.0,34.0,Active,0,0
1677978,100078,-85,20.0,13.0,Active,0,0
1677977,100078,-15,42.0,15.0,Active,0,0
1677978,100078,-80,20.0,8.0,Active,0,0
2378725,100078,-24,48.0,42.0,Active,0,0
1025031,100078,-16,42.0,5.0,Active,0,0
1677978,100078,-73,20.0,0.0,Active,0,0
1025031,100078,-27,42.0,16.0,Active,0,0
1677977,100078,-8,42.0,7.0,Active,0,0
2378725,100078,-10,48.0,28.0,Active,0,0
1677977,100078,-18,42.0,18.0,Active,0,0
1025031,100078,-22,42.0,11.0,Active,0,0
1025031,100078,-14,42.0,3.0,Active,0,0
1677978,100078,-91,20.0,19.0,Active,0,0
1677978,100078,-76,20.0,3.0,Active,3,3
1677977,100078,-28,42.0,28.0,Active,0,0
1677977,100078,-13,42.0,12.0,Active,0,0
1025031,100078,-52,42.0,42.0,Signed,0,0
1025031,100078,-46,42.0,36.0,Active,0,0
1677977,100078,-30,42.0,30.0,Active,0,0
1677977,100078,-38,42.0,38.0,Active,0,0
1025031,100078,-45,42.0,35.0,Active,0,0
2378725,100078,-27,48.0,45.0,Active,0,0
2378725,100078,-28,48.0,46.0,Active,0,0
1677977,100078,-16,42.0,16.0,Active,0,0
1677978,100078,-88,20.0,16.0,Active,0,0
1677977,100078,-31,42.0,31.0,Active,0,0
1677977,100078,-27,42.0,27.0,Active,0,0
1677978,100078,-77,20.0,4.0,Active,2,2
1677977,100078,-25,42.0,25.0,Active,0,0
2378725,100078,-15,48.0,33.0,Active,0,0
1025031,100078,-41,42.0,31.0,Active,0,0
2378725,100078,-25,48.0,43.0,Active,0,0
2378725,100078,-8,48.0,26.0,Active,0,0
1025031,100078,-30,42.0,19.0,Active,0,0
1025031,100078,-11,42.0,0.0,Completed,0,0
1677977,100078,-10,42.0,10.0,Active,0,0
1025031,100078,-35,42.0,24.0,Active,0,0
1677978,100078,-72,20.0,0.0,Completed,0,0
1677977,100078,-11,42.0,11.0,Active,0,0
1025031,100078,-26,42.0,15.0,Active,0,0
2378725,100078,-29,48.0,47.0,Signed,0,0
2378725,100078,-5,48.0,23.0,Active,0,0
1677977,100078,-23,42.0,23.0,Active,0,0
1025031,100078,-47,42.0,37.0,Active,0,0
1025031,100078,-49,42.0,39.0,Active,0,0
2378725,100078,-14,48.0,32.0,Active,0,0
2378725,100078,-9,48.0,27.0,Active,0,0
2378725,100078,-12,48.0,30.0,Active,0,0
1677978,100078,-81,20.0,9.0,Active,0,0
1025031,100078,-29,42.0,18.0,Active,0,0
1677977,100078,-29,42.0,29.0,Active,0,0
1677977,100078,-22,42.0,22.0,Active,0,0
1677978,100078,-82,20.0,10.0,Active,0,0
